text_id,text
11002,"rated not worth money disappointment, deluxe harbour view room 21st floor, walked room walked straight n't view, rooms no character need refurbishment, admit bathroom fantastic, apart helpful conceirge staff rude unfriendly, felt like supposed greatful stay.the pool area lovely day advatnage unable sit sun terrace 2.30pm preparing evening function.the japenese restuarant good felix, avoid felix bar extremely cramped.my recommendation visit hotel afternoon tea wonder round n't waste money stay,  "
11003,"money worth asia, poor experienceyasemin okur singaporei travel lot asia business leisure purposes work service sector count seasoned traveller make following comments bali hyatt.this attempt write review tripadvisor, reason attempt believe hotel overrated like provide perspective.this disappointing stay far asia.i mention asia asia especially westerner amazed quality service beautyluxury resorts anyway.here quick list stay hotel again:1- rooms worn, 80 not gone major renovation, implication humidity inside room.2- hygiene problem inside hotel especially common toilets, extremely disappointing experiences just 3 days, toilets poolside blocked, hotel staff did not bother notice entry took 3 closets disgusting scenes realize this.not finished, toilet filthy 7.30 morning, toilets main lobby morning not clean baskets toilet papers floors dirty, smth like public toilet city center.3- breakfast average hotel charges surprising 15usd/person, not worth, variety food quite limited service slow limited number staff, time end waiting table, ambience manage grab limited 5 tables garden ok chlostrophobic dark.4- pool not clean, end swimming unknown objects recognize human saliva smaller pool.rooms cleanliness food pool, key drivers hotel choice bali hyatt scores poorly each.there minor points inconveniently located amenities charging bikes resorts n't expect profit minor service experience asia end rating hotel deserves.otherwise hotel deserves poor rating, strongly recommend visiting resort,  "
11004,"prieto tours joke theres no way rate hotel average, important tell dont writing forget did not make plans, staff terrible, no mean no help no waits, ocean beatiful sand great service isby far worst seen, food realy looks great fool beef tuff cant cut chew, went 7 days just got home, snorkeling bad reefs dying, went island suppose best stopped swim island getting food ready, want styrofoam plastic bottles catalina island place, pleease read reviews true, bad best trip shows sax player great, nightly shows great, going drink big drinks rum presidenta beer no america unless want pay 149.00 bottle jack daniels beatiful place clean people care, oh yes children pampers 7 hotel store 27.00 yes 27.00dollars american, cancun ixstapa, appreicate place joke oh yes forgot mention people sleeping halls not vistors,  "
11005,"fairly good stayed 4 nights hotel clean staff frienlybreakfast not good money recommend corner cafe corner 25 yards away good english 9 eurs,  "
11006,"return estherea, stayed hotel times nights, time stayed room floor, ok quite impressed rebooked stay flights amsterdam, times disappointing, rooms stayed ok size noisiest floorboards, bad hardly slept guests moving, stayed rooms overlooking internal courtyard fourth floors, reception area quite cosy coffee machine breaking, staff mixed bag, pleasant helpful young lady terribly grumpy man reception, make sure check leave, people check charged breakfast did n't quests having meetings complaining grumpy man overcharged, hotel totally lost, not returning,  "
11007,"not conferences groups need internet no internet, employer booked hotel week worldwide sales conference, group 300 people, presenters internet working order present, attendees needed internet check email work done.the wi-fi internet network did not work day hotel added wife router network not working.other issues, food drink prices double local places, complimentary water bottles room not replaced, maintenance going late night used potent chemical smell inside room door jamb gap making feel sick couple nights.finally beach not great, el condado beach san juan better,  "
11008,"not family friendly hotel, travelled wife 2 yr old, booked deluxe suite given right elevator hear night, extremely annoying, requested change room nicely told lost, supposed stay 14 nights ended leaving sooner, housekeeping horrible mentioned reviwer, valet parking horrible, wait 30mins car arrive, desk staff pretends friendly typical french attitude, stay hotel warn risk,  "
11009,"horrible avoid costs bummer looked great website decent good reviews trip advisor arrived knew immediately huge mistake, rooms weathered balcony depressing rusty chipped furniture, lasted 2 hours called travel agent insisted family 5 hotel able moved paradissus punta cana, turned perfect,  "
11010,"bad hotel not recommended bad hotel not recommended strongly not recommend hotel, hotel not worth price, reservation promise lot things checkin not deliver, general promise following:1. unlimited drop market car excuse traffic jam market car not come 45 minutes car come walk 20 minutes, stayed days chap provided car, new excuse ready 2. try package deal like 7500 stay food traveling, way end pay approx 2000 rupees day sight seeing 3 days car dedicated, hotel staff 3 couples car timings rules, not package deal hotel, turn expensive, stay food touring hotel good.3, tell breakfast served room serve, room service saying waiter gone room 5 minutes waiter turn up.4, dinner need reach restaurant precisely 8:30 pm no seating available lot food gone cold course does not enjoy.5, book bus hotel, tell excellent bus provide cheap dirty bus town, charged super deluxe bus provided bus seats broken, no shockers bus people drunk lying passage bus, nightmare traveling manali delhi, information mukul bus service class bus service, charge high provide low quality dirty buses.summary use hotel just stay, avoid booking bus touring food taxi cars, hotel, managers not helpful, best giving different explanations time ignore times,  "
11011,"worst rooms, stayed grand westin berlin days, location great rooms horrible experience, small ugly bathrooms bad smell renovated noisy, a/c did not work, avoid hotel stay anymore, lobby nice soon enter room just want leave hotel, payed room advance stay,  "
11012,"n't stay melia caribe tropical stayed melia caribe tropical resort punta cana june 22nd 28th 2002. room caribe 3125. terrible vacation experience resort, list reasons awful time not recommend stay resort telling travel agent liberty travel experience, arrived bell boys taking luggage room chase stop retrieve belongings not speak fact majority help did not speak english problem, requested bungalow told check requested documented tickets no help none available, resort man met room key said n't drink tap water n't use credit card, tofind room no help, like walkingthrough maze, room luggage did n't arrive anhour half later, n't change shorts bathing suit todo, day wait line hour make dinner reservations person doing reservations entire resort not phone reservations, no cleaned room day till 4pm-5pm, come towel ended having share delivered, called say light shower broke no 6 nights 7 days came fix, went power 7 hours june 27th couse meant no air conditioning, room meant no flushing toilets, 8 rooms ending 2 inches water septic overflow, rooms directly, water included feces urine stunk belief, horrible remains human feces stench 90 degree weather unbearable, imagine thesmell, food horrid n't serve dog, used phone card checked pay 135.00 phone, completely disappointed entire trip recommend stay resorts sol melia.dissatisfied customer kathleen walshjwalsh3804 aol.com,  "
11013,"breakfast hell iberville suites disgrace ritz carlton chain, direct access ritz-carlton hotel, breakfast hotel insult guests experience encountered hotel stayed 2* 5*+ reception area guests bare wood tables not clean, eat cheapest brown throw-away plastic plates plastic cutlery drink carton cups helped unappetizing breakfast, 4* expensive hotel especially, ambience glacial, no lingers, atmosphere feels uncomfortable, reception staff ok-ish no stage did offer help luggage 9th floor long corridors, glad night stay charming pleasant beautiful hotel maison ville nearby feels warm staff welcome attention lovely internet access 50 cheaper,  "
11014,"phrase pay rang truer great things hotel location price.i nothing good say, figured budget evening planned new needed clean bed lie hours, cheapest deal reputable website, wish read reviews, n't worth pittance paid tiny room tall room maybe foot longer bed horrible plain wallpaper plastic garden furniture chair tiny bathroom blocked sink bad smell make bed lay hotel felt like trap.and rest clientelle amsterdam just stoned judging eyes.spend euro dingy,  "
11015,"mice room husband stayed museum hotel month started trip europe, words ca n't disappointed hotel, firstly given room 301. worst hotel room stayed sink bedroom bathroom small mould room especially bathroom, clearly room previously broken lock broken, asked room floor room marginally better possible mouse room 2:00am.this hotel currently renovation floors completed, want stay dont accept room floor, say not stay, staff quite unfriendly unhelpful,  "
11016,"going having read glowing reviews hotel seriously unimpressed lack service, arrived 3pm hotel check-in time told room not ready, left hotel returned 6pm, told room not ready, eventually admitted problem steam room asked different room young baby, long wait allocated room ok quite spacious bathroom tiny poorly designed, no kettle kitchen annoying, worst experience called belldesk 1pm following day ask assistance bags, told bellman way immediately, 10 mins no sign called told way, waited 40 minutes total time called spoke person told bellman way, finally collected bags went missing way downstairs lobby wait 10 minutes able locate, time inclined stay doors away kimberley suites hotel apparently rooms just redone service better,  "
11017,"wish stayed home, omg, wish brushed spanish left b/c none staff understand surely n't understand, fiance took money wedding fund friends destination wedding gpb wish n't, 2 19 people wedding, check group resort facing garden really just little bit plants building originally room resort facing kid club, half af arguing reception staff explaining wanted group came finally room building, room ah yes room phone did n't work b/c receiver glued took 3 days new water leaking light bulb bathroom cleaned 1 6 days fight cleaning staff towels constantly sand floors day room cleaned tv 2 days entire resort lost water day, best fumigated room 3 days left, staff wow horrendous unfriendly group people, not barely understand word said got upset b/c asked repeat attempt understand, brought iron room ironing board second room not asked days, called asked went desk personally asked just bring lobby, not bring said room got, waited room hour did not went groups rooms begged borrow steamer, day maid brought iron not board iron wanted sign sort paper saying return desk, refused showed tried explain just needed board called gringos got extremely mad slammed door mumbling hall spanish, trip inclusive supposed receive meal vouchers arrival, finally got day leaving stand line 3 hours make reservation dinner restaurant 5 patrons, making reservation n't know room guest eating dinner n't bother b/c wont let make, food alright definately caterred european crowd ok, want drink good luck, buffets staff strictly refill drinks told, pretty played roll dinner wedding reception, wedding coordinator saw twice, beginning wedding end reception, bride groom requested sweetheart table set b/c coordicator forgot waited 2 hour meal rehersal dinner wedding reception, time share salesman hover outside breakfast buffet hound way main walkway everyday tell no thank not interested.i read earlier talk gift shop 4 gatoraide 8 pack cigarettes 21 type lotion definately make sure bring possibly need pack extra decided horseback riding dune buggy cave swimming excursion overall alright exception fact ride emmasiated horses poorest neighborhoods chased chickens children hands saying por favor, sad depressing, allowed swim cave beautiful 5 minutes sit wait 45 minutes sun group started buggys came cave horses, buggys alright took amazing beach 100x better resort swam hour going back.one thing, excursion met people surrounding resorts allowed hop resorts visit restaurants great meal/drink service meals 24 hour food friendly english speaking staff.i n't think punta cana poor choose resort,  "
11018,"worst service, just returned 5th anniversary trip michigan, stayed hotel 3 nights days, not package deal left tried upgrade motel 6.just list site calder racehorse track did n't know races spout advertising.close pro player stadium advertise free shuttle games existed said will.legends sport bar site advertised world famous 20 tv basically beg college football turned saturday afternoon turned game, bar does n't open 4pm saturday sunday biggest football days sports bar rainy miami afternoons.housekeeping did n't leave towels toilet paper cleaning room.major not minor cockroache problem 8 evening.customer service horrible, not single service person said hello matter.if looking place eat travel far distance hotel place denny not good neighborhood, n't travel south 27th ave.will stay,  "
11019,"oh dear positive staff exception superb friendly helpful courteous, hotel location central.like frequest travellers curious hotels different styles age service facilities equally classified particular star rating inconsistent offerings, learned accept not accept star rating 5 star gl hotels owned group customer offerings wildly inconsistent, stayed hotel urban madrid early august no fault property positioning 5 star gl market, looked forward stay sister hotel barcelona, disappointed requested early check flight timings informed arrival room not ready not issue, manager hotel hand greet arrival booking upgrade complimentary glass champagne room upgrade, wonderful thought, given room freshen roof bar drink, came signing drink barman not deal complimentary not assigned room, paid, waiting complementary drink given access room 2:30pm, upgrade room duplex category junior suite originally booked, taken upgraded room, lost complaining, various noises curiousity, worked room directly roof pool, noise loungers dragged splashing, pool closes 8. hotel makes reference total sound proofing quiet summer time traffic barcelona centre audible, qualifies upgrade dispare.as room hotel prides antiques collection boasts piece room, missed no obvious antique room, advertised tea/coffee facilities did not exist no iron/ironing board available meaning costly hotel services used, entirely unacceptable, bathroom clean functionally totally need modernisation.no wo n't expectation gap madrid experience felt let,  "
11020,"just returned week embassy suites sat sat, disappointed, family 4 w/children 12 14, room sofa bed king bed, sofa bed horrible not suitable 2 older children sleep king bed uncomfortable, tues requested room 2 double beds really no better comfort beds, maid service late everyday 4-5 pm, beach small like dirt sand, drag chair pile chairs beach, son stepped sea urchin water day needed extract needles foot, pool packed small children, hotel food ordinary, morning buffet early standing eat breakfast, went oregano restaurant night not great food slow service just plate pasta, golf course not maintained, better maintained courses hyatt dorado, best meal old san juan parrot club, ferry near bacardi factory old san juan forts, rain forest fun day 1 hour 45 minutes, fun restaurant johnnie rockets hyatt burgers milkshakes dancing waiters, eat surf room hyatt expensive excellent seafood view water, not luxury resort standards families small children,  "
11021,"old dumpy place problems head starts spinning thinking start, got like 10pm check-in told park street cuz no parking left lot, room tiny carpet dirty spots, room came kitchen nasty used, especially fridge time opened nasty odor rotten vegetables gushed fridge filled entire room, day night hear people talking walking stairwell right outside, noise streets right outside window substantial, just no sound insulation place, bathroom surprisingly clean room appeared well-kept, shower pressure horrible stay ran hot water twice, fact morning took cold shower basically start end, desk staff generally nice, guy completely uncaring unhelpful not sure problem, thing liked place ceiling fan walk-in closet, paid 100/night place suppose reasonable seattle center area, pay 40 night stay holiday inn express, basically ca n't recommend place,  "
11022,"listened, owed review people like check tripadvisor help, not ocean bavaro, read dozens reviews decided book, 50-50 took chances regreted, plenty problems false advertisement say big complex hotels 3 use facilities them.we turned buffet told served italians section complex reserved italians customers, not begin tell felt leave no security guards area.. advertise use facilities, completely disorganized no help dontknow activities taking place, make dinner reservations no told need pay bottle water bottle beer thought inclusive people not friendly dr guess athmosphere contagious place, hotel grounds beatiful problems rooms 4, actually gave friend room occupied no realized make worse bell boy left luggage stuff drunk not realize room not tried room key did not work took 5 hrs straight waited lobby 3 kids.my mom got key no luggage 11pm got 12 pm o day got tray rotten fruit 2 cookies, people no respect customers bussiness, work hard money waste hope spend wisely dont stay ocean bavaro, recommend barcelo bavaro meliabavaro pay soooo worth, happy travels,  "
11023,"overratted ageing hotel reading great reviews expecting magical, n't fooled tired ageing hotel rooms looking like 2 star property 5 star, definately not world class hotel stretch imagination, beds hard slept floor bathrooms poor condition.beware n't fooled,  "
11024,"disappointing experience stayed oriente reccommended travel agent rated 3 star hotel becuase cost room thought clean comfortable, arrived hotel renovated drilling started thing morning hear breakfast, room awful, pictures used hotel extremely misleading room tiny big double bed, grime wall bathroom size cupboard, stayed 2 star hotels half price standard higher, advice considering hotel location fine long n't mind paying odds room like cheap student hostel, good thing say oriente staff pleasant,  "
11025,"vacation hell worst vacation, honeymoon ended leaving vacation just days, flight uncomfortable-small seats cramped, hotel grounds smell like sewer plants lobby pretty.our a/c broken mold growng walls toliet broken fridge not cold, room filthy sheets sand guest stayed, people check rooms room not occupied, hotel did not track room, guests keys room, untill 1:00 trying staff service room, wanted clean room, called 6 7 times no response, talked desk saw guests staff fighting hotel, people sleeping hotel couches overbooked hotel, guset spoke unhappy, left day home spent rest week sick eaten hotel, food unsafe disgusting, not vacation,  "
11026,"dirty budget bed bugs stayed good friend 7 days jan. 10-18, say place dump understatement, shower floor wasnt curved water ran right bathroom room given worst room entire building, plan staying not stay d section, things hotel cleaning came 3 times 7 days seriously doubted cleanliness sheets pillows towels.you think im over-reacting little right, think again.. make things worse.. friends just emailed saying rash body cant say rash hotel arena wouldnt discount fact, judging cleanliness room hotel cleaning bathroom pillows towels budget cheap wellword wise not stay here.. pay extra money stay quality place.. know time.. p.s, staff overall pretty rude,  "
11027,"amsterdam house apartments booked amsterdam house apartments owned managed company owns hotel eureka, having read reviews hotel website confident fine, apartment filthy bad state repair smelt damp foist, pay supplement 10 year old son sleep sofa bed 35 euros night no linen provided, complaining day told cleaners provide linen, no linen return went hotel eureka given linen, complaining got england recieved offer supplement no apology, usually provide linen arent bothered filthy state place, unable use kitchen dirty, aware hotel gets good reviews apartments pits dont tempted stay,  "
11028,"overpriced annoying directions shuttle airport inadequate, arrival hotel messed reservation, right number wrong person, treated kind stiff polite arrogance, naturally screwup fault valid reservation number, finally got things sorted not helping arrogance, room telephone fritz hotel wireless access ranged poor non-existent, sit-down restaurants pricey lobby cafe hardly appeared used, no servers sight, room service consisted 17.50 euro cheeseburger preferable 20 euro club sandwich, 50cl bottle beer 5.50 euro, skipped breakfast did n't want spend 20 euro,  "
11029,"people comments, just wanted tell ordinary hotel nice location, read comments, rated excellent say location good, terrible rateing bad experiences staff, stayed hotel 2 kids july, requeted 2 beds expedia confirmed said 1-king room available, showed confirmation did not honor, desk not helpful manager, waisting valuable time finally took, course room did not view, mistake expected little compromised bed type no, people read real comments, hotel bad reputation staff,  "
11030,"thought luck reached hotel check straight away 9am opposed 2pm really really needed sleep, expected room standard checked 2pm, judging experiences 5 days same.if n't paid left hotel immediately.it not like website, room size master bedroom/study home, includes bathroom, no welcome kit know phone numbers paper pen maps, smelt unbearably cigarette smoke blanket stains wall hand smear marks, think cried, n't shower curtain, queried later thinking just forgotten believe told clean bathroom, thought joking did curtain, water time took shower, surprised did n't electrocute, oh talking safety, realised day evacuation poster door different room mine.there little cards place bathroom bed indicating like towels and/or sheets changed, expected bed sheets n't changed, occasion maid entered room n't sign door, day n't locked bits pieces suitcase n't particularly happy this.the soundproofed windows n't bad walls tv watching neighbours invest good ear plugs.i rare occasions reception staff actually acknowledged entering leaving hotel disinterested cheeky/sarcastic quite unhelpful, not way wanted treated travelling, hard strange place place staying nightmare.i nicer facilities home price night, maybe time plan holiday stay home,  "
11031,"noise problems traffic restaurant blowers, avoid luana, rated, decor quite nice rooms dark uninhabitable traffic noise gas station restaurant blowers, view looks like industrial pittsburg.you warned.there better places stay price range,  "
11032,"awful, not good say place, moment arrived key offering pay second no refund room, pillows like sleeping bag popcorn beds like sleeping dining room table, sheets did not fit beds, asked blanket 4 days row management desk got, rooms far beach bus, food passable, wine awful ca n't imagine booze lousy, pools great, beach paradise, saving grace place beach, know think just negative person inclusives place farrrrr worst.try barcello bavaro no comparison, barcello great oh came home pets, cyclosporra parasite dirty food water, date year later no positive reponse, spend money ifa resort,  "
11033,"hated resort family 5. husband 3 children disabled, stayed resort june 23-30 2007. room ok times did not hot water, time contacted service desk advise respond attitude, staff working resort looked not happy reflected tremendously service, food terrible, sick ended hosiptal beg doctor discharge early children, hotel claimed no sick imagination, rep suggested eat bread week nice suggestion, hotel aware hospital stay ambulance pick hotel doctor office not equipped handle bacterial infection, no hotel contacted doing actual fact treated garbage, kids club, kids club, children active love swim play sports interact children did not want kids club, did nothing, kids night, kids, night sang songs circle, broke heart children not having fun, years away children, having travel family not cheap, especially takes years putting away money little little order enjoy week vacation, disappointed hotel not recommend unless young going bunch girls guys, like types travelers, lived dr travelled dr 15 times treated poorly did, ignored posting site warning figured people picky, realize hotels dr just not worth,  "
11034,"diamond lost luster time ago hotel avaliabality busy holiday weekend 11pm hotels booked beware, clue shine gone hope good service updated accomadiations, 14th floor room failure respects, furnishings old bed hard floor curtains not open 1/2 way window bathroom missing pane glass tub just like standing squashy mud carpet worn ceiling tiles mis shaped installed worst extremely rude desk manager not apologize try apease room cleaned checked hotel, treated like just number, hotel wrong, worst breakfast i'v seen past breakfast, following horrible experience higher management,  "
11035,"scared stayed wife hotel really disgusted, fleas bed water pressure shower ridiculous count number water drops/minutes bathroom old dirty, no telephones room no air conditioner n't sleep warmer day no wireless, hotel web site does n't really impression rooms, got budget hotels san diego los angeles trip scared, try budget option trust,  "
11036,"worst vacation, just returned punta cana disappointment, can__Ç_é_ speak spanish 2 staff spoke english, not waste money vip..what joke, booked, tried use free snorkeling trip pass days left booked no told day got make arrangements, saw people not vip beachfront rooms not, miniature golf course funnier.. wish picture importantly food, oh god worst food ever.. prepared bad reading reviews gross, sit day started just eat bread stale, went 5 people got sick.. chills sweating profusely, didn__Ç_é_ bottled water room bars lobby bar, spent half vacation waiting trams bring places place big running wouldn__Ç_é_ till filled, sorry offends wish believed reviewers felt way, traveled lot worst vacation, questions just ask__Ç br/,  "
11037,"hm, no good, hotel pretty average, thing really going good location, right near metro station fan getting train close things walk, rooms average stayed hostels better, n't deceived foyer, shower door broken no toilet roll holder room strange aroma, breakfast room control staff completely unable compete demand, clear table sit wait supplies restocked.all average stay, hotel,  "
11038,"worse stay hotel, no help, concierge no idea sites city espically, finding concierge knew fishermans terminal advised taking cab did, not knowing cabs did not return area, stuck hour calling hotel assistance having tell use nothing, saw guests upset,  "
11039,"terrible word, hotel great location centre florence walking distance shops attractions, booked expedia pictures looked good backed good reviews experience different, public areas nice room small looked like 1920, n't mean nice way need refurb, paintwork walls chipped furniture old ca n't bathroom awful word, day left hotel 1 afternoon return room not having serviced, asked reception towels room not serviced thats got did n't old ones away, breakfast good selection continental style room small people squashed, n't recommend hotel choose florence better,  "
11040,"not free groom parents wedding chateau lemoyne reservations months ahead wife elderly mother relatives town, requested connecting rooms double beds greeted rooms far apart king beds, no apologies staff received no assistance, wife mother law share double room relatives relatives gave kings shared room sister, used uncomfortable rollaway bed gall charge extra 25, checked manager charge stayed, staff definitely attitude, supposed discounted rooms wedding party discounted initially checked site internet charged just booked, air conditioning did not work properly rooms, wrote letter general manager detailing experiences 7 weeks later course not courtesy response, stayed 16 properties french quarter far worst, not stay free room-i sleep curled lucky dog stand,  "
11041,"worst jw marriott stayed, 1st glance jw marriott like hidden gem miami downtown hotels 2nd glance poorly run franchise hotel bad staff faulty maintanance issues.i checked wednesday march 1st 2 night stay, arrived airport 10:30 pm immediately called hotel let know coming, told wanted order room service got ready arrived, lady phone hold said confirm order dinner menu 11:00 pm, hold 7 minutes came phone, called times did thing finally spoke night manager named florencia best person works took order, just beginning horror experienced checked room 2123 concierge floor, room numerous maintenance problems 1 tv volume control did not work2 air conditioner strange noise3 curtain falling offi got know engineer trip.the day spoke general manager named florencia told happened, did n't offer room tried say upgrade suite 299.00 night, n't believe 30 minutes arguing agreed comp previous night, mean discussion ridiculous, anyways literally got no sleep night viewing new room proceeded fall asleep original room dead tired, got phone 4:00 pm desk manager told hotel sold not soooo tired, told just stay original room tired said okay, got went eat came 11:30 pm room, time line 1 phone did n't work came engineer tried hour fix phone no luck, woke 4:00 little hungry called room service cereal milk, kicker ca n't drink 2 milk stomach problems told order taker like skim milk said 3 times, think waiter brings room, 2 milk course, kicker tried tell 5 minutes milk brought skim believed looked ultra carefully determined 2, finally screamed not skim milk said oh skim milk not 2, just looked shook head disgust, summed stay horrible excuse marriott, line decides stay need aware staff n't speak good english 1 service button handles departments ask let say desk extension, lastly general manager property florencia forget worst general manager seen, tried asking boss not tell corporate office kept saying, fially gentleman named mr. glass owns hotel tried reach unsuccessfully.sorry long review needs know experienced horrible hotel, told gm post review trip advisor did not care maybe people n't stay,  "
11042,"horrible stay melia caribe tropical punta cana dr just returned fro melia caribe tropical punta cana, worst stay experience, n't speak spanish communication poor, middle contruction prepared room midst noise dust daily norm not able use balcony, bring wash cloths none given bring hand towels tend run not brought available, plan spend day stay trying make reservations restaurants time not able booked, plan solicited vacation club spend great deal time declining, sitting buffet make attempts service english speaking tourists usually ignored, shuttle brings different places resort big suppose run 15 min, runs 25 30 minutes broken alot time comes fills quickly wait usually end walking, just complaints believe plenty, told manager working problems place goin improve 6 mo, year,  "
11043,"class dump, faded jaded 4 star hotel not needs complete make, enjoyed staying stayed true 4 star hotel, clean holes skirting wondered come crawling furniture batterered hole place creepy look make flesh crawl, hated returning night, rooftop terrace kitted cheaply equally disappointing restaurant tacky lacking ambience, location good saw true 4 star hotels city equal better locations, staff excellent courteous helpful breakfast limited variety great quality, nothing persuade return dump, got really cheap 133euro night website, known pay cheap costs dear, avoid costs, certainly circumspect choice hotel future, wonder positive reviews not independent frank,  "
11044,"poor quality, stay absolutely, terrible sound proofing, located noisy street corner jets block away, no pool no whirlpool no high speed internet no hair dryer no ironing board no free shampoo free breakfast terrible no variety, room stains ceiling, old room carpeting old furniture room feel dirty, poor lighting reading difficult, avoid place stay,  "
11045,"dangerous visitors dominican republic know resort dominican republic government no safety standards procedures place emergencies.i resort december supposed 4 5 star really like 3 best american man drowned waters no lifeguards duty waters dangerous, undertow currents strong, warning red flags n't notice unless looked did n't know red flag meant not think stay water, lots water too.a canadian man tried rescue american no help staff swept away ocean currents, n't think terrible experience return dominican republic know safer family, heart goes families american man canadian hero tried save,  "
11046,"worst terrible not going dr anytime soon, start finish trip not good, got airport 2 couples charged 10 person enter country, got bus hotel driver got lost, hotel actually looks great, feel like palace that__Ç_é_ ends, rooms smelly, sheets moist smelled like gross body odor, food par, best meal breakfast eggs fresh fruit hard mess, did not like sit wanted dining area thought work extra hard clean weren__Ç_é_ close, people wanted fruit beach gave hard time, wanted sit window not people said no, drinks completely watered, no way typical alcoholic 6 martinis nite standing, think flavored alcohol no proof, rice hard, meats served cooked, make reservations 8:30am 12 noon, sleeping ur vacation, restaurants wanted finished eating staff wanted work wanted work, 9pm 10pm respectively, nite waiter accidentally broke wine glass table did not insist table splinters food drinks not given table, needless say just did not enjoy riu-palace punta cana dr excursion spoke folks staying hotels area not impressed accommodations,  "
11047,"not marriott level service booked reservations nights second single nights reservation 4 days later, stay pleasant uneventful, nothing write home about.keep mind happened 10 hours return stay extreme, entering garage facility parking rental car 5th floor discovered parking elevator service walk way 5 levels parking bags tired year old, notice entrance indicating condition allowed drop bags bell captain, asked desk not desk clerk responded just learned, 5 minutes later not effort coordinate posting sign repeated request sign simply said ill it.i pulled sheets bed greeted blood worse stain approx 8 x 4 sizable staff not missed, 11:30 pm opted share bed 4 year old.i rose morning greeted bills, room approximately 83:00 son, desk admitted error 4 requests speaking manager unable provide corrected statement showing adjusted charges, needless say eagerly await credit card statement.in speaking manager mentioned stain bed ended sleeping 4 year old son parking situation, response agree not happened, manager desk staff customer service skills motel 6.spending 100 plus nights year road 75 hilton 25 marriott somewhat tolerant hotel industry, aware marriott standard property falls short, dont marriott outrigger indifferent incompetent staff management.spend money,  "
11048,"worst hampton america hilton hhonors diamond member 100 stays year hilton hotels hotel worst hotel stayed place like 1960 beds horrible staff attitude conflictive hotel priced 59 night not 189, disgrace conrad hilton pool carpet paint beds dilapidated, family decided days time point advised hotel insulting saying guess time home puerto rico expensive responded no moving real hotel like embassy suites arrived embassy suites hotel manager personally took care gave diamond member treatment, difference 20 family able recuperate dreadful mistake staying worst hampton america, hotel probably ok flying crew night not families, kids wonderful time embassy suites cascading waterfall water toys pass hours breakfast food far superior served hampton, hampton cafeteria area serving food closed 9p.m. disappointment, no stays hampton inns puerto rico nor,  "
11049,"frontdesk extremely bad service check-in one-bedroom sept. stay 3 months, people desk horrible, not answer calls guest room request items received, requested bowl 7 days reminding morning evening bowl turn up.the desk said, conclusion dont trust,  "
11050,"ew, yuck, zero star review option, recommended clift friend lives sf excited saw trendy photos web, friendly service checked went downhill, bathroom smaller public restroom stalls shower did weird scalding/freezing thing, no air vent bathroom mirrors window room fogged condensation room feel wet smell moldy, tried open window help maintenance guy actually came wall, shut lock just place, stains carpet weirdly cd nightstand wet yuck, picked check out.i read reviews tvs tiny hey sf vacation thing wanted watch tv, breaking point staff, service apparently not word familiar, snobby rude reception say slow, incredibly pretentious servers redwood room hard believe 4 star hotel,  "
11051,"bad ugly little good, wife booked trip majestic oct. 07 arrival hotel advised guests hotel over-booked 60 rooms 2 nights stay, attempted place rui friends staying insisted did not agreement stay gran bahia, note stay gran bahia principe ambar section truely want 5 star experience, offered lame excursions free internet free room service vip treatment majestic welcome forth resort, pointless commute resort free internet, ok served time bahia dismay best vacation, majestic far 5 star, happen think breakfast worst meal, room forgot mention cut trip short came home early, room smelled like mold according allergies stuffed morning lot mold room, horrible bed actually broken leaned, nothing place says 5 stars nothing, screams 5 star rating outwardly appears lives obligations actual 5 star resort, service scetchy alway punta cana nothing new report places punta cana barcello beach palace bahia place nastiest room, friends stayed rui naiboa resort not 5 star according victor majestic, guess room did n't smell like mold experiment local science fair, end left early kept getting sicker sicker nights slept room, day fight feel ok soon stepped foot room felt miserable, know vacation attach value room n't want spend day room place makes sick sleep room problem, end situation overbooked rooms placed bahia, writing review bahia soon, majestic like step-down bahia need homework send guests think 4 people not staying majestic, ca n't believe just happy home,  "
11052,"not good hoped wife not happy hotel, no air-conditioning noise rooms poor.for money pay 240.00 n't consider hotel worthy price asked.the breakfast just adequate.if want quiet comfortable hotel stay not recommend place,  "
11053,"outta fast, place complete dump, wish read reviews booking, cheap know, ca n't believe licence provide accomodation health dept shut let dirty run noisy, oh goodness noise room door people hall street, non-asian family floor vietnamese tour group congregated outside room 1am held parties cook-off floor smelled like bad restaurant, feel ill. hotel steam clean carpet day rid smell, night 12am called desk pleading make noise stop, eventually 3 days let rooms charged extra new room bigger, no better hear going door adjoining door tissue paper like, unfortunately bedroom adjoined lounge room noisy kids woke 5am day meant did, shower trickle seriously not exaggerating went cold randomly, kitchen utensils old revolting n't cook, stove 50 years old honest truth, hotel hell n't recommend worst enemy,  "
